tweet_id,favorite_count,retweet_count,source,retweeted_status,url
676975532580409345,2794,1076,Twitter for iPhone,Original tweet,https://t.co/j1zczS0lI5
676957860086095872,2243,813,Twitter for iPhone,Original tweet,https://t.co/ngTNXYQF0L
676949632774234114,1315,394,Twitter for iPhone,Original tweet,https://t.co/HqM3YhCaaa
676948236477857792,2181,865,Twitter for iPhone,Original tweet,https://t.co/Lo4ALwjVh4
676946864479084545,1736,371,Twitter for iPhone,Original tweet,https://t.co/2mXALbgBTV
676942428000112642,2086,752,Twitter for iPhone,Original tweet,https://t.co/PWMqAoEx2a
676936541936185344,12771,4936,Twitter for iPhone,Original tweet,https://t.co/mqvaxleHRz
676916996760600576,2990,1809,Vine - Make a Scene,Original tweet,https://t.co/uPXBXS1XNb
676897532954456065,2255,720,Twitter for iPhone,Original tweet,https://t.co/Avq4awulqk
676864501615042560,2108,713,Twitter for iPhone,Original tweet,https://t.co/NJj2uP0atK
676821958043033607,23132,15677,Twitter for iPhone,Original tweet,https://t.co/mvQaETHVSb
676819651066732545,1818,667,Twitter for iPhone,Original tweet,https://t.co/1HrFdo7M0C
676811746707918848,1423,423,Twitter for iPhone,Original tweet,https://t.co/aqBHjjh5VD
676776431406465024,5018,2031,Twitter for iPhone,Original tweet,https://t.co/4rMZi5Ca1k
676617503762681856,2907,969,Twitter for iPhone,Original tweet,https://t.co/mpQl2rJjDh
676613908052996102,1086,199,Twitter for iPhone,Original tweet,https://t.co/vQ2Lw1BLBF
676606785097199616,1886,439,Twitter for iPhone,Original tweet,https://t.co/N5QL4ySBEx
676603393314578432,1162,382,Twitter for iPhone,Original tweet,https://t.co/g1tLGkyaxr
676593408224403456,4590,2167,Vine - Make a Scene,Original tweet,https://t.co/APvLqbEhkF
676590572941893632,918,125,Twitter for iPhone,Original tweet,u
676588346097852417,2324,790,Twitter for iPhone,Original tweet,https://t.co/Nrhvc5tLFT
676582956622721024,1202,279,Twitter for iPhone,Original tweet,https://t.co/vZYtynZZlH
676575501977128964,2595,1116,Twitter for iPhone,Original tweet,https://t.co/NsGyECJuq7
676533798876651520,1879,555,Twitter for iPhone,Original tweet,https://t.co/bfw13CnuuZ
676496375194980353,1519,532,Twitter for iPhone,Original tweet,https://t.co/eoBCjSFajX
676470639084101634,11642,4679,Twitter for iPhone,Original tweet,https://t.co/tAmQYvzrau
676440007570247681,1725,671,Twitter for iPhone,Original tweet,https://t.co/dB0H9hdZai
676430933382295552,1399,347,Twitter for iPhone,Original tweet,https://t.co/3bim9U5Idr
676263575653122048,2079,550,Twitter for iPhone,Original tweet,https://t.co/fTgbq1UBR9
676237365392908289,1221,288,Twitter for iPhone,Original tweet,https://t.co/dOLQddhXLZ
676219687039057920,75925,31054,Twitter for iPhone,Original tweet,https://t.co/uQt37xlYMJ
676215927814406144,1745,580,Twitter for iPhone,Original tweet,https://t.co/tg8h9lzCHv
676191832485810177,2285,1039,Twitter for iPhone,Original tweet,https://t.co/gwryaJO4tC
676146341966438401,1918,659,Twitter for iPhone,Original tweet,https://t.co/lmQRrNxaQu
676121918416756736,2163,1160,Vine - Make a Scene,Original tweet,https://t.co/ICNIjSkrXs
676101918813499392,2820,1162,Twitter for iPhone,Original tweet,https://t.co/B3xxSLjQSH
676098748976615425,3019,1427,Twitter for iPhone,Original tweet,https://t.co/REyE5YKVBb
676089483918516224,1317,436,Twitter for iPhone,Original tweet,https://t.co/Cuz0Osnekp
675898130735476737,1621,569,Twitter for iPhone,Original tweet,https://t.co/G0pQiFGM7O
675891555769696257,2131,857,Twitter for iPhone,Original tweet,https://t.co/kiW6Knb7Gp
675888385639251968,2379,956,Twitter for iPhone,Original tweet,https://t.co/06oZdehGEa
675878199931371520,4177,1400,Twitter for iPhone,Original tweet,https://t.co/sfsVCGIipI
675870721063669760,1634,568,Twitter for iPhone,Original tweet,https://t.co/QG708dDNH6
675853064436391936,2688,1295,Twitter for iPhone,Original tweet,https://t.co/y93p6FLvVw
675849018447167488,934,144,Twitter for iPhone,Original tweet,u
675845657354215424,2272,875,Twitter for iPhone,Original tweet,https://t.co/40dj4eTsXG
675822767435051008,1516,533,Twitter for iPhone,Original tweet,https://t.co/GK2HJtkdQk
675820929667219457,1046,233,Twitter for iPhone,Original tweet,https://t.co/lyXX3v5j4s
675798442703122432,10248,3395,Twitter for iPhone,Original tweet,https://t.co/whQKMygnK6
675781562965868544,1625,468,Twitter for iPhone,Original tweet,https://t.co/DVAqAnb624
675740360753160193,1165,343,Twitter for iPhone,Original tweet,https://t.co/AUJi8ujxw9
675710890956750848,1888,817,Twitter for iPhone,Original tweet,https://t.co/JWi6YrpiO1
675707330206547968,1976,685,Twitter for iPhone,Original tweet,https://t.co/ALJvbtcwf0
675706639471788032,641,97,Twitter for iPhone,Original tweet,https://t.co/7E0AiJXPmI
675534494439489536,1812,414,Twitter for iPhone,Original tweet,https://t.co/H7kpabTfLj
675531475945709568,1181,381,Twitter for iPhone,Original tweet,https://t.co/c9jmg3Xtzn
675522403582218240,1035,288,Twitter for iPhone,Original tweet,https://t.co/rO2zxf0OQ0
675517828909424640,1287,462,Twitter for iPhone,Original tweet,https://t.co/XDiQw4Akiw
675501075957489664,17110,5814,Twitter for iPhone,Original tweet,https://t.co/WId5lxNdPH
675497103322386432,3137,1293,Twitter for iPhone,Original tweet,https://t.co/h3AWz4AzuC
675489971617296384,1296,597,Twitter for iPhone,Original tweet,https://t.co/MnTrKaQ8Wn
675483430902214656,1834,978,Twitter for iPhone,Original tweet,https://t.co/C3tlKVq7eO
675432746517426176,1521,564,Twitter for iPhone,Original tweet,https://t.co/wNkqAED6lG
675372240448454658,1685,514,Twitter for iPhone,Original tweet,https://t.co/IyAXinfyju
675362609739206656,1041,231,Twitter for iPhone,Original tweet,https://t.co/cZlkvgRPdn
675354435921575936,32545,16823,Twitter Web Client,Original tweet,https://t.co/Bb3xnpsWBC
675349384339542016,3906,2254,Twitter for iPhone,Original tweet,https://t.co/ZQZf2U4xCP
675334060156301312,2760,1284,Twitter for iPhone,Original tweet,https://t.co/2d68FmWGGs
675166823650848770,3588,1592,Twitter for iPhone,Original tweet,https://t.co/bijCeHeX4C
675153376133427200,6252,2574,Twitter for iPhone,Original tweet,https://t.co/RDXCfk8hK0
675149409102012420,3712,1676,Twitter for iPhone,Original tweet,https://t.co/p6O8X93bTQ
675147105808306176,937,234,Twitter for iPhone,Original tweet,https://t.co/f50mbB4UWS
675146535592706048,1183,303,Twitter for iPhone,Original tweet,https://t.co/Uz52oYnHzF
675145476954566656,2122,899,Twitter for iPhone,Original tweet,https://t.co/YDgstgIDGs
675135153782571009,1288,488,Twitter for iPhone,Original tweet,https://t.co/zf7Sxxjfp3
675113801096802304,1943,780,Twitter for iPhone,Original tweet,https://t.co/2H5SKmk0k7
675111688094527488,961,252,Twitter for iPhone,Original tweet,https://t.co/lFU9W31Fg9
675109292475830276,2781,1127,Twitter for iPhone,Original tweet,https://t.co/WjcELNEqN2
675047298674663426,1056,324,Twitter for iPhone,Original tweet,https://t.co/diboDRUuEI
675015141583413248,2699,1180,Twitter for iPhone,Original tweet,https://t.co/JAncIdNp8G
675006312288268288,979,224,Twitter for iPhone,Original tweet,https://t.co/QMmAqA9VqO
675003128568291329,1552,465,Twitter for iPhone,Original tweet,https://t.co/pCGDgLkLo6
674999807681908736,2236,1096,Twitter for iPhone,Original tweet,https://t.co/i9CDd1oEu8
674805413498527744,856,352,Twitter for iPhone,Original tweet,https://t.co/vqFkgYPCW8
674800520222154752,3005,855,Twitter for iPhone,Original tweet,https://t.co/cMI2AcLm4B
674793399141146624,2496,1079,Twitter for iPhone,Original tweet,https://t.co/HwroPYv8pY
674790488185167872,1093,248,Twitter for iPhone,Original tweet,https://t.co/L1puJISV1a
674788554665512960,812,207,Twitter for iPhone,Original tweet,https://t.co/P3ElQ2wsjb
674781762103414784,1990,1194,Twitter for iPhone,Original tweet,https://t.co/ot8yMUGodj
674774481756377088,1105,470,Twitter for iPhone,Original tweet,https://t.co/gxIFgg8ktm
674767892831932416,1816,783,Twitter for iPhone,Original tweet,https://t.co/Bob33W4sfD
674764817387900928,785,236,Twitter for iPhone,Original tweet,https://t.co/RBiQ8hPqwr
674754018082705410,1357,446,Twitter for iPhone,Original tweet,https://t.co/9YmNcxA2Cc
674752233200820224,1448,461,Twitter for iPhone,Original tweet,https://t.co/rLf7asnHxO
674743008475090944,1393,548,Twitter for iPhone,Original tweet,https://t.co/VagYftZccT
674742531037511680,486,50,Twitter for iPhone,Original tweet,u
674739953134403584,1096,384,Twitter for iPhone,Original tweet,https://t.co/URNs5zFskc
674737130913071104,639,91,Twitter for iPhone,Original tweet,https://t.co/KNfLnYPmYh
674690135443775488,1139,465,Twitter for iPhone,Original tweet,https://t.co/Unz1uNrOzo
674670581682434048,1590,641,Twitter for iPhone,Original tweet,https://t.co/NRNExUy9Hm
674664755118911488,910,251,Twitter for iPhone,Original tweet,https://t.co/S8wCLemrNb
674646392044941312,1426,490,Twitter for iPhone,Original tweet,https://t.co/YPfw7oahbD
674644256330530816,1016,265,Twitter for iPhone,Original tweet,https://t.co/m6aC8d1Kzp
674638615994089473,1670,575,Twitter for iPhone,Original tweet,https://t.co/F33n1hy3LL
674632714662858753,1490,570,Twitter for iPhone,Original tweet,https://t.co/EJzzNHE8bE
674606911342424069,933,96,Twitter for iPhone,Original tweet,s
674468880899788800,6180,2018,Twitter for iPhone,Original tweet,https://t.co/6d9WziPXmx
674447403907457024,1052,353,Twitter for iPhone,Original tweet,https://t.co/AyJ7Ohk71f
674436901579923456,1106,393,Twitter for iPhone,Original tweet,https://t.co/CLEOjxhTEx
674422304705744896,1428,533,Twitter for iPhone,Original tweet,https://t.co/BxTJAFSIgk
674416750885273600,678,140,Twitter for iPhone,Original tweet,https://t.co/7qjXy1uUYY
674410619106390016,1191,459,Twitter for iPhone,Original tweet,https://t.co/CZ0YaB40Hn
674394782723014656,1496,568,Twitter for iPhone,Original tweet,https://t.co/cAlB4XCcsi
674372068062928900,838,314,Twitter for iPhone,Original tweet,https://t.co/G4m0TFY9uc
674330906434379776,558,72,Twitter for iPhone,Original tweet,7
674318007229923329,1400,514,Twitter for iPhone,Original tweet,https://t.co/7mf8XXPAZv
674307341513269249,11245,6890,Vine - Make a Scene,Original tweet,https://t.co/SroTpI6psB
674291837063053312,14615,5819,Twitter for iPhone,Original tweet,https://t.co/2S6oye3XqK
674271431610523648,1559,729,Twitter for iPhone,Original tweet,https://t.co/3aXX6wH6it
674269164442398721,898,225,Twitter for iPhone,Original tweet,https://t.co/vYe9RlVz2N
674265582246694913,1635,845,Twitter for iPhone,Original tweet,https://t.co/Pu9RhfHDEQ
674262580978937856,1295,450,Twitter for iPhone,Original tweet,https://t.co/gJS1qU0jP7
674255168825880576,1450,547,Twitter for iPhone,Original tweet,https://t.co/r6LZN1o1Gx
674082852460433408,750,167,Twitter for iPhone,Original tweet,https://t.co/Bko5kFJYUU
674075285688614912,979,283,Twitter for iPhone,Original tweet,https://t.co/7jOPktauh4
674063288070742018,6310,2179,Twitter for iPhone,Original tweet,https://t.co/1ZbfqAVDg6
674053186244734976,3288,1283,Twitter for iPhone,Original tweet,https://t.co/gQAMg5ypW5
674051556661161984,1431,483,Twitter for iPhone,Original tweet,https://t.co/YE2XDHy4Yk
674045139690631169,1404,634,Twitter for iPhone,Original tweet,https://t.co/t5ih0VrK02
674042553264685056,718,127,Twitter for iPhone,Original tweet,https://t.co/sAI6gCGZYX
674038233588723717,1091,410,Twitter for iPhone,Original tweet,https://t.co/nX8FiGRHvk
674036086168010753,841,206,Twitter for iPhone,Original tweet,https://t.co/jcNdw43BIP
674024893172875264,1767,1204,Twitter for iPhone,Original tweet,https://t.co/qzYXbyv0SJ
674019345211760640,1120,299,Twitter for iPhone,Original tweet,https://t.co/fqiEsTduEs
674014384960745472,1546,631,Twitter for iPhone,Original tweet,https://t.co/Ac37LOe3xD
674008982932058114,1188,345,Twitter for iPhone,Original tweet,https://t.co/PiSXXZjDSJ
673956914389192708,1927,944,Twitter for iPhone,Original tweet,https://t.co/nyReCVRiyd
673919437611909120,1155,368,Twitter for iPhone,Original tweet,https://t.co/cdwPTsGEAb
673906403526995968,3162,1618,Twitter for iPhone,Original tweet,https://t.co/t5rQHl6W8M
673887867907739649,925,251,Twitter for iPhone,Original tweet,https://t.co/6qYd6BNSPd
673716320723169284,3049,734,Twitter for iPhone,Original tweet,u
673715861853720576,3504,2041,Twitter for iPhone,Original tweet,https://t.co/dFiaKZ9cDl
673711475735838725,1029,297,Twitter for iPhone,Original tweet,https://t.co/MTOOksRzvH
673709992831262724,837,273,Twitter for iPhone,Original tweet,https://t.co/s2ktuPQd79
673708611235921920,1070,282,Twitter for iPhone,Original tweet,https://t.co/kLV8zUCfc8
673707060090052608,1088,385,Twitter for iPhone,Original tweet,https://t.co/QyH1CaY3SM
673705679337693185,1242,399,Twitter for iPhone,Original tweet,https://t.co/Ymg4fwKlZd
673700254269775872,1423,558,Twitter for iPhone,Original tweet,https://t.co/mcPd5AFfhA
673697980713705472,3753,1923,Twitter for iPhone,Original tweet,https://t.co/lepRCaGcgw
673689733134946305,1714,644,Twitter for iPhone,Original tweet,https://t.co/YPsJasNVGe
673688752737402881,1248,487,Twitter for iPhone,Original tweet,https://t.co/jMki5GOV3y
673686845050527744,1419,433,Twitter for iPhone,Original tweet,https://t.co/wImU0jdx3E
673680198160809984,1352,462,Twitter for iPhone,Original tweet,https://t.co/GwvpQiQ7oQ
673662677122719744,1241,359,Twitter for iPhone,Original tweet,https://t.co/fJulMurnfj
673656262056419329,710,236,Twitter for iPhone,Original tweet,https://t.co/PN8hxgZ9We
673636718965334016,1090,355,Twitter for iPhone,Original tweet,https://t.co/gKlLpNzIl3
673612854080196609,1584,718,Twitter for iPhone,Original tweet,https://t.co/0iyItbtkr8
673583129559498752,1176,357,Twitter for iPhone,Original tweet,https://t.co/JpoEvgbDug
673580926094458881,823,269,Twitter for iPhone,Original tweet,https://t.co/H6rqZyE4NP
673576835670777856,1371,555,Twitter for iPhone,Original tweet,https://t.co/WlKiN3ll0w
673363615379013632,1008,302,Twitter for iPhone,Original tweet,https://t.co/m8r9rbcgX4
673359818736984064,1432,661,Twitter for iPhone,Original tweet,https://t.co/EPq0MRAraJ
673355879178194945,1475,565,Twitter for iPhone,Original tweet,https://t.co/0zUxlrhZrQ
673352124999274496,1639,530,Twitter for iPhone,Original tweet,https://t.co/az5PLGzVNJ
673350198937153538,737,208,Twitter for iPhone,Original tweet,https://t.co/RMv9EAv57u
673345638550134785,2475,1243,Twitter for iPhone,Original tweet,https://t.co/GpSkpN8kXS
673343217010679808,958,267,Twitter for iPhone,Original tweet,https://t.co/dNUbKOSiWW
673342308415348736,1257,571,Twitter for iPhone,Original tweet,https://t.co/w0YTuiRd1a
673320132811366400,13309,7789,Twitter for iPhone,Original tweet,https://t.co/iJABMhVidf
673317986296586240,865,254,Twitter for iPhone,Original tweet,https://t.co/juX48bWpng
673295268553605120,7421,3123,Twitter for iPhone,Original tweet,https://t.co/U36HYQIijg
673270968295534593,1053,360,Twitter for iPhone,Original tweet,https://t.co/mjC0QpXGum
673240798075449344,1407,718,Twitter for iPhone,Original tweet,https://t.co/1euKoOvy49
673213039743795200,2212,831,Twitter for iPhone,Original tweet,https://t.co/CbvCUE6PFI
673148804208660480,1671,617,Twitter for iPhone,Original tweet,https://t.co/tA4WpkI2cw
672997845381865473,1944,709,Twitter for iPhone,Original tweet,https://t.co/dph1UHNJrg
672995267319328768,940,285,Twitter for iPhone,Original tweet,https://t.co/odpuqtz2Fq
672988786805112832,975,289,Twitter for iPhone,Original tweet,https://t.co/a3zYMcvbXG
672984142909456390,1246,537,Twitter for iPhone,Original tweet,https://t.co/81BCQAyvcs
672980819271634944,1803,987,Twitter for iPhone,Original tweet,https://t.co/ufHWUFA9Pu
672975131468300288,1656,893,Twitter for iPhone,Original tweet,https://t.co/ZlcF0TIRW1
672970152493887488,933,352,Twitter for iPhone,Original tweet,https://t.co/eb4ta0xtnd
672968025906282496,1302,533,Twitter for iPhone,Original tweet,https://t.co/7CbO2eMAgJ
672964561327235073,1403,630,Twitter for iPhone,Original tweet,https://t.co/1ui7a1ZLTT
672902681409806336,1347,495,Twitter for iPhone,Original tweet,https://t.co/KpLyca3o3E
672898206762672129,895,421,Twitter for iPhone,Original tweet,https://t.co/i4XJEWwdsp
672884426393653248,1521,826,Twitter for iPhone,Original tweet,https://t.co/g5YkRqP0dg
672877615439593473,1015,357,Twitter for iPhone,Original tweet,https://t.co/dJHI7uC2y3
672834301050937345,1301,553,Twitter for iPhone,Original tweet,https://t.co/BIljU0zhLN
672828477930868736,1240,485,Twitter for iPhone,Original tweet,https://t.co/fvxHL6cRRs
672640509974827008,965,314,Twitter for iPhone,Original tweet,https://t.co/uNrmYDUa9M
672622327801233409,1281,483,Twitter for iPhone,Original tweet,https://t.co/Cv7dRdcMvQ
672614745925664768,1208,569,Twitter for iPhone,Original tweet,https://t.co/ntxsR98f3U
672609152938721280,1099,380,Twitter for iPhone,Original tweet,https://t.co/YAVwvNaois
672604026190569472,1100,392,Twitter for iPhone,Original tweet,https://t.co/xHXNaPAYRe
672594978741354496,1315,602,Twitter for iPhone,Original tweet,https://t.co/jyXbZ35MYz
672591762242805761,937,330,Twitter for iPhone,Original tweet,https://t.co/bWQ0iIcP0w
672591271085670400,709,179,Twitter for iPhone,Original tweet,https://t.co/Pa8EmpDCuI
672538107540070400,1018,358,Twitter for iPhone,Original tweet,https://t.co/rSndxTL0Ap
672523490734551040,625,166,Twitter for iPhone,Original tweet,https://t.co/EH0N3dFKUi
672488522314567680,1098,432,Twitter for iPhone,Original tweet,https://t.co/rVfi6CCidK
672482722825261057,1116,588,Twitter for iPhone,Original tweet,https://t.co/LPPa3btIIt
672481316919734272,709,124,Twitter for iPhone,Original tweet,https://t.co/mVCMemhXAP
672475084225949696,1414,689,Twitter for iPhone,Original tweet,https://t.co/mYhQvAdV4f
672466075045466113,1337,528,Twitter for iPhone,Original tweet,https://t.co/8lKFBOQ2J5
672272411274932228,6386,3308,Twitter for iPhone,Original tweet,https://t.co/ZICNl6tIr5
672267570918129665,1480,609,Twitter for iPhone,Original tweet,https://t.co/jDXxZARQIZ
672264251789176834,1123,331,Twitter for iPhone,Original tweet,https://t.co/TUeuaOmunV
672256522047614977,2778,1517,Twitter for iPhone,Original tweet,https://t.co/PoMKKnKpRd
672254177670729728,1413,726,Twitter for iPhone,Original tweet,https://t.co/OO6MqEbqG3
672248013293752320,1704,595,Twitter for iPhone,Original tweet,https://t.co/uhx5gfpx5k
672245253877968896,675,155,Twitter for iPhone,Original tweet,https://t.co/aCRKDaFmVr
672239279297454080,882,318,Twitter for iPhone,Original tweet,https://t.co/UHJE0UgMf7
672231046314901505,1803,986,Twitter for iPhone,Original tweet,https://t.co/WH7Nzc5IBA
672222792075620352,771,208,Twitter for iPhone,Original tweet,https://t.co/EW4MsOrF5O
672205392827572224,2229,1131,Twitter for iPhone,Original tweet,https://t.co/yRBQF9OS7D
672169685991993344,1001,364,Twitter for iPhone,Original tweet,https://t.co/AjBkGTyCeO
672160042234327040,863,353,Twitter for iPhone,Original tweet,https://t.co/aNkkl5nH3W
672139350159835138,1722,685,Twitter for iPhone,Original tweet,https://t.co/0OI927mmNJ
672125275208069120,2360,1123,Twitter for iPhone,Original tweet,https://t.co/LquQZiZjJP
672095186491711488,989,364,Twitter for iPhone,Original tweet,https://t.co/ujnWy26RMe
672082170312290304,928,357,Twitter for iPhone,Original tweet,https://t.co/WTJtf9O8Jg
672068090318987265,1273,508,Twitter for iPhone,Original tweet,https://t.co/XkMtCGhr4a
671896809300709376,8382,4088,Twitter for iPhone,Original tweet,https://t.co/eqmkr2gmPH
671891728106971137,1312,563,Twitter for iPhone,Original tweet,https://t.co/dzZYx2NByW
671882082306625538,3417,1357,Twitter for iPhone,Original tweet,https://t.co/Clg16EVy9O
671879137494245376,1396,662,Twitter for iPhone,Original tweet,https://t.co/vPXKSaNsbE
671874878652489728,1232,545,Twitter for iPhone,Original tweet,https://t.co/3J7wkwW4FG
671866342182637568,1103,485,Twitter for iPhone,Original tweet,https://t.co/FWJQ1zQLiI
671855973984772097,889,432,Twitter for iPhone,Original tweet,https://t.co/gpWLdbposg
671789708968640512,6961,3422,Twitter for iPhone,Original tweet,https://t.co/SfPQ2KeLdq
671768281401958400,1177,498,Twitter for iPhone,Original tweet,https://t.co/TASnD8Q08S
671763349865160704,1649,899,Twitter for iPhone,Original tweet,https://t.co/m9NleZ1i80
671744970634719232,1337,753,Twitter for iPhone,Original tweet,https://t.co/wwwYO9C9kl
671743150407421952,736,233,Twitter for iPhone,Original tweet,https://t.co/2IslQ8ZSc7
671735591348891648,1422,741,Twitter for iPhone,Original tweet,https://t.co/TON0Irzgwr
671729906628341761,8375,4272,Twitter for iPhone,Original tweet,https://t.co/DaD5SyajWt
671561002136281088,12617,7101,Twitter for iPhone,Original tweet,https://t.co/q6RsuOVYwU
671550332464455680,899,204,Twitter for iPhone,Original tweet,s
671547767500775424,1326,581,Twitter for iPhone,Original tweet,https://t.co/f99MV0htAV
671544874165002241,1945,1030,Twitter for iPhone,Original tweet,https://t.co/QVaEMsB9tS
671542985629241344,1078,555,Twitter for iPhone,Original tweet,https://t.co/zzueJV9jCF
671538301157904385,918,389,Twitter for iPhone,Original tweet,https://t.co/fUuiyu2QTD
671536543010570240,1156,396,Twitter for iPhone,Original tweet,https://t.co/1U5Ro5FA4c
671533943490011136,1010,568,Twitter for iPhone,Original tweet,https://t.co/pcx8jm1J1K
671528761649688577,833,259,Twitter for iPhone,Original tweet,https://t.co/HwiLcDPaCi
671520732782923777,1383,522,Twitter for iPhone,Original tweet,https://t.co/C7dPcCUNpF
671518598289059840,938,289,Twitter for iPhone,Original tweet,https://t.co/nLQoltwEZ7
671511350426865664,1581,698,Twitter for iPhone,Original tweet,https://t.co/OgDF2ES3Q9
671504605491109889,6902,3497,Twitter for iPhone,Original tweet,https://t.co/mGW5c50mPA
671497587707535361,897,438,Twitter for iPhone,Original tweet,https://t.co/EY1uZJUGYJ
671488513339211776,996,464,Twitter for iPhone,Original tweet,https://t.co/CwUK5AIgeD
671486386088865792,573,194,Twitter for iPhone,Original tweet,https://t.co/ympkwF65Dx
671485057807351808,753,227,Twitter for iPhone,Original tweet,https://t.co/CqcRagJlyS
671390180817915904,1424,733,Twitter for iPhone,Original tweet,https://t.co/U1mSS3Ykez
671362598324076544,1088,291,Twitter for iPhone,Original tweet,https://t.co/onC3uMpFF2
671357843010908160,395,147,Twitter for iPhone,Original tweet,https://t.co/lS1TIDagIb
671355857343524864,477,114,Twitter for iPhone,Original tweet,https://t.co/FoCULrC3rD
671347597085433856,942,421,Twitter for iPhone,Original tweet,https://t.co/svlkUlg3NH
671186162933985280,728,206,Twitter for iPhone,Original tweet,https://t.co/96tMaWyoWt
671182547775299584,1103,336,Twitter for iPhone,Original tweet,https://t.co/F7xwE0wmnu
671166507850801152,859,343,Twitter for iPhone,Original tweet,https://t.co/gFl60yFJ0w
671163268581498880,1636,1072,Twitter for iPhone,Original tweet,https://t.co/U7DQQdZ0mX
671159727754231808,364,79,Twitter for iPhone,Original tweet,https://t.co/iHLo9rGay1
671154572044468225,702,214,Twitter for iPhone,Original tweet,https://t.co/RcksaUrGNu
671151324042559489,661,151,Twitter for iPhone,Original tweet,https://t.co/NKHx0pcOii
671147085991960577,654,213,Twitter for iPhone,Original tweet,https://t.co/34OhVhMkVr
671141549288370177,1136,643,Twitter for iPhone,Original tweet,https://t.co/HYR611wiA4
671138694582165504,908,394,Twitter for iPhone,Original tweet,https://t.co/ycVJyFFkES
671134062904504320,736,188,Twitter for iPhone,Original tweet,https://t.co/BHxr9O7wJY
671122204919246848,3440,2475,Twitter for iPhone,Original tweet,https://t.co/WzVLdSHJU7
671115716440031232,1353,760,Twitter for iPhone,Original tweet,https://t.co/mZD7Bo7HfV
671109016219725825,1124,429,Twitter for iPhone,Original tweet,https://t.co/sYi2G0he4H
670995969505435648,1093,288,Twitter for iPhone,Original tweet,https://t.co/N9W5L7BLTm
670842764863651840,24245,8527,Twitter for iPhone,Original tweet,https://t.co/yfAAo1gdeY
670840546554966016,581,192,Twitter for iPhone,Original tweet,https://t.co/jBnz3MjTzX
670838202509447168,1089,678,Twitter for iPhone,Original tweet,https://t.co/QY5uvMmmQk
670833812859932673,435,119,Twitter for iPhone,Original tweet,https://t.co/459qWNnV3F
670832455012716544,721,211,Twitter for iPhone,Original tweet,https://t.co/Hj2HtxpcSx
670826280409919488,5452,3974,Twitter for iPhone,Original tweet,https://t.co/XOPXCSXiUT
670823764196741120,762,184,Twitter for iPhone,Original tweet,https://t.co/m3ufSDwHHJ
670822709593571328,600,92,Twitter for iPhone,Original tweet,https://t.co/yrqGyMZhW6
670815497391357952,3128,1510,Twitter for iPhone,Original tweet,https://t.co/nLYruSMRe6
670811965569282048,1111,266,Twitter for iPhone,Original tweet,https://t.co/eYP9i9gfYn
670807719151067136,1142,484,Twitter for iPhone,Original tweet,https://t.co/idzH8JH06g
670804601705242624,1928,935,Twitter for iPhone,Original tweet,https://t.co/DM3ZP3AA7b
670803562457407488,337,86,Twitter for iPhone,Original tweet,https://t.co/9ZuGAmLZDR
670797304698376195,727,233,Twitter for iPhone,Original tweet,https://t.co/yqohZK4CL0
670792680469889025,814,270,Twitter for iPhone,Original tweet,https://t.co/gTy4WMXu8l
670789397210615808,652,236,Twitter for iPhone,Original tweet,https://t.co/RGcNPsmAfY
670786190031921152,596,198,Twitter for iPhone,Original tweet,https://t.co/3r7wznfuoa
670783437142401025,812,379,Twitter for iPhone,Original tweet,https://t.co/jxukeh2BeO
670782429121134593,1538,754,Twitter for iPhone,Original tweet,https://t.co/6dioUL6gcP
670780561024270336,774,284,Twitter for iPhone,Original tweet,https://t.co/Viu56hVhhP
670778058496974848,323,71,Twitter for iPhone,Original tweet,https://t.co/4g5kFdxp6g
670764103623966721,1052,411,Twitter for iPhone,Original tweet,https://t.co/ZfS7chSsi7
670755717859713024,433,108,Twitter for iPhone,Original tweet,https://t.co/F6bI9dF16E
670733412878163972,943,501,Twitter for iPhone,Original tweet,https://t.co/NsDIt8Z80Z
670727704916926465,814,351,Twitter for iPhone,Original tweet,https://t.co/SWnrQAFOtt
670717338665226240,1182,484,Twitter for iPhone,Original tweet,https://t.co/W2MCt9pTed
670704688707301377,762,365,Twitter for iPhone,Original tweet,https://t.co/I1lMUy1FqH
670691627984359425,584,238,Twitter for iPhone,Original tweet,https://t.co/eCVj2xT59V
670679630144274432,739,275,Twitter for iPhone,Original tweet,https://t.co/HMcD9SLOAN
670676092097810432,243,40,Twitter for iPhone,Original tweet,https://t.co/IAc1QCczMc
670668383499735048,10526,4921,Twitter for iPhone,Original tweet,https://t.co/NECxEHN5YU
670474236058800128,1486,723,Twitter for iPhone,Original tweet,https://t.co/7JMAHdJ6A4
670468609693655041,349,84,Twitter for iPhone,Original tweet,https://t.co/dupWSIpSrG
670465786746662913,954,537,Twitter for iPhone,Original tweet,https://t.co/2BnCLtJMxD
670452855871037440,540,201,Twitter for iPhone,Original tweet,https://t.co/35BcGFdEAK
670449342516494336,1180,638,Twitter for iPhone,Original tweet,https://t.co/cixC0M3P1e
670444955656130560,6617,1945,Twitter for iPhone,Original tweet,https://t.co/J5Mqn8VeYq
670442337873600512,633,193,Twitter for iPhone,Original tweet,https://t.co/mzPoS9wCqp
670435821946826752,1036,505,Twitter for iPhone,Original tweet,https://t.co/sQuKwSKtDE
670434127938719744,1374,631,Twitter for iPhone,Original tweet,https://t.co/cwoP1ftbrj
670433248821026816,323,109,Twitter for iPhone,Original tweet,https://t.co/PXnCdz8qzK
